"exp_geno"	"se_geno"	"padj"	"FlyBaseID"	"Sig"
-0.14387800525756	0.0866964985081373	0.261853750041399	"FBgn0000008"	FALSE
-0.302344126489802	0.13833901442478	0.139238760774021	"FBgn0000014"	FALSE
-0.0422664359960147	0.217923968097806	0.915184901987544	"FBgn0000015"	FALSE
-0.101465432177115	0.0559512381304866	0.216862340168526	"FBgn0000017"	FALSE
-0.110959048680647	0.0761043882407172	0.328213855047466	"FBgn0000018"	FALSE
-0.188545429886795	0.102538097686738	0.210668926032815	"FBgn0000024"	FALSE
-0.0446252287223971	0.0371909241851792	0.429807381565765	"FBgn0000032"	FALSE
-0.496344325322447	0.174471923434809	0.0663858761962511	"FBgn0000036"	FALSE
-0.290412928101662	0.133965413601533	0.142292460857634	"FBgn0000037"	FALSE
-0.409429674574222	0.130387701028236	0.044123996038144	"FBgn0000038"	TRUE
-0.117703895813571	0.162800395249409	0.648535140883353	"FBgn0000039"	FALSE
0.0242250050274518	0.0481690693406231	0.761035895933979	"FBgn0000042"	FALSE
-0.0581007992532626	0.0464497615780381	0.408894772373611	"FBgn0000043"	FALSE
-0.243777944245668	0.0740944863695816	0.0362455244576592	"FBgn0000044"	TRUE
-0.16761719132822	0.0752408428172159	0.132780433664331	"FBgn0000045"	FALSE
-0.180745232430254	0.0814762822487222	0.134429512655	"FBgn0000046"	FALSE
-0.426991147508096	0.268171300958078	0.281840090353461	"FBgn0000047"	FALSE
0.0603006651703364	0.0755653729185729	0.613617642707021	"FBgn0000052"	FALSE
0.0783667796108057	0.0720643167295302	0.476966654505781	"FBgn0000053"	FALSE
0.00371278226133191	0.171072835894475	0.990946434714149	"FBgn0000055"	FALSE
0.0529097811677742	0.0540235251928325	0.526652415688347	"FBgn0000057"	FALSE
-0.072603118968321	0.0608883712398129	0.432172125336683	"FBgn0000063"	FALSE
-0.0621966826696912	0.0748292647899108	0.598499226174674	"FBgn0000064"	FALSE
0.262829982218228	0.164307871435235	0.280626313076982	"FBgn0000075"	FALSE
0.0315615747744423	0.0606143178005252	0.750558732674497	"FBgn0000077"	FALSE
0.116513872146911	0.0955873881985442	0.421341067110098	"FBgn0000078"	FALSE
0.112506567937474	0.102161287719202	0.470025922398458	"FBgn0000079"	FALSE
0.0880260509906582	0.0642326355510642	0.358985380943455	"FBgn0000083"	FALSE
0.143401135631218	0.0627254749338398	0.123419881554186	"FBgn0000084"	FALSE
-0.109185899961394	0.0521886400234384	0.155604501664546	"FBgn0000097"	FALSE
0.173152933968218	0.0869069446105297	0.175165474201584	"FBgn0000100"	FALSE
-0.21700677109888	0.086288170184329	0.0942942083544348	"FBgn0000108"	FALSE
0.0991106716700727	0.0568727102138488	0.235466295088414	"FBgn0000109"	FALSE
0.0422323443407896	0.0570834932330349	0.640938721137801	"FBgn0000114"	FALSE
0.19758334796543	0.0676783164419844	0.0603120611173123	"FBgn0000115"	FALSE
0.0675904099715988	0.0636369364322166	0.488506282754443	"FBgn0000116"	FALSE
0.0918311632608429	0.0590576867193743	0.293979562351814	"FBgn0000117"	FALSE
-0.127114005360764	0.0538141299270345	0.11361827173079	"FBgn0000119"	FALSE
0.120226578830865	0.0626473351645314	0.191178884773554	"FBgn0000120"	FALSE
0.0840043541602593	0.0512676408863878	0.267998716970213	"FBgn0000121"	FALSE
0.0253641064774331	0.0427276530616561	0.713638421195351	"FBgn0000139"	FALSE
-0.176240466266307	0.0725447199776431	0.105016552435832	"FBgn0000140"	FALSE
-0.053771942150234	0.0605277220487311	0.569591748268339	"FBgn0000146"	FALSE
0.140413595127428	0.0741099958421487	0.197699090019547	"FBgn0000147"	FALSE
0.151102629030207	0.0671500918800208	0.129126898286346	"FBgn0000150"	FALSE
-0.0312161893121906	0.0728453026960003	0.797365807560982	"FBgn0000152"	FALSE
-0.0279581002628372	0.0845701628702479	0.847282289592546	"FBgn0000153"	FALSE
-0.206454896513433	0.180860198887745	0.452405973231573	"FBgn0000157"	FALSE
0.0377476474978583	0.0576809080789756	0.68479004353613	"FBgn0000158"	FALSE
-0.0522616715826509	0.0523691901063683	0.518432965673331	"FBgn0000163"	FALSE
-0.0383734927877344	0.0483916820075409	0.615781553018689	"FBgn0000166"	FALSE
-0.0251939518838657	0.0433476426029689	0.719363737693176	"FBgn0000173"	FALSE
-0.213728677740164	0.205701486521425	0.49933222964082	"FBgn0000179"	FALSE
0.0149424500259311	0.186779280569283	0.966699630535905	"FBgn0000180"	FALSE
0.169588193719027	0.0635941296638653	0.0793302985958478	"FBgn0000181"	FALSE
0.0143870892224602	0.0500588868729398	0.868932376279088	"FBgn0000183"	FALSE
0.00568461790191276	0.0855854040444722	0.972779349329549	"FBgn0000206"	FALSE
-0.237074092473899	0.0841051299201791	0.0674571310486255	"FBgn0000212"	FALSE
0.0440563708026871	0.0569433236477925	0.62439163968692	"FBgn0000221"	FALSE
-0.184533576483951	0.0745773622906258	0.0989953300888201	"FBgn0000228"	FALSE
0.0425718923243513	0.0594434911283571	0.65115313957611	"FBgn0000229"	FALSE
-0.024787312944765	0.0417053717426489	0.713374015737335	"FBgn0000239"	FALSE
0.0297064382029541	0.172596860854673	0.924860134899412	"FBgn0000241"	FALSE
0.0390456173722445	0.0655428404097976	0.713374015737335	"FBgn0000244"	FALSE
-0.110930254418961	0.0868385564087789	0.39732144159247	"FBgn0000246"	FALSE
-0.182566725075685	0.0674516019931865	0.0767241885386632	"FBgn0000247"	FALSE
-0.119181716399459	0.056071465151814	0.149888972473638	"FBgn0000250"	FALSE
-0.0237215448264294	0.0423628481232533	0.729363653397114	"FBgn0000251"	FALSE
-0.107085611474457	0.063330516021458	0.251974828584893	"FBgn0000253"	FALSE
-0.074528776796432	0.0557296763570849	0.372362206962178	"FBgn0000256"	FALSE
0.122571423188779	0.0725724074041768	0.252623790869197	"FBgn0000257"	FALSE
-0.0846165550647322	0.0726471137310217	0.443149593926068	"FBgn0000259"	FALSE
0.00586014143341825	0.0574395459628403	0.955966340706138	"FBgn0000261"	FALSE
-0.135259001205173	0.0767057184593386	0.230091911731221	"FBgn0000273"	FALSE
-0.170697527166179	0.160095631047698	0.48678144057117	"FBgn0000274"	FALSE
-1.01421968678318	1.31944877904046	0.627348945700863	"FBgn0000276"	FALSE
-3.75427182204078	1.17468248001002	0.0415143279269215	"FBgn0000277"	TRUE
-0.0401017515467135	1.06615541663767	0.984756046986222	"FBgn0000279"	FALSE
-0.239628926621369	0.0909432679859152	0.0827025302929338	"FBgn0000283"	FALSE
-0.136306722394581	0.0695856512513008	0.182428766796894	"FBgn0000286"	FALSE
-0.129200167968018	0.132392455711575	0.528680006178433	"FBgn0000287"	FALSE
-0.0675001941357144	0.0376510958672541	0.222264153179775	"FBgn0000289"	FALSE
-0.0585540732014498	0.0490014842136747	0.431552448181182	"FBgn0000299"	FALSE
-0.24141009318407	0.178651265415585	0.366885558253673	"FBgn0000303"	FALSE
-0.367340546491075	0.127121183675434	0.0627936602631559	"FBgn0000307"	FALSE
0.0255221757057806	0.0384066348448344	0.679812263963042	"FBgn0000308"	FALSE
0.0301593246938178	0.0481131450127766	0.698390164248694	"FBgn0000316"	FALSE
-0.316536550245116	0.117801194132283	0.078264533195129	"FBgn0000317"	FALSE
0.163364171678141	0.0786807555479714	0.158687053306149	"FBgn0000318"	FALSE
-0.105339198915416	0.0485359744484542	0.141759815521186	"FBgn0000319"	FALSE
0.0489723804908464	0.0885285651194866	0.733209714199589	"FBgn0000320"	FALSE
0.0090138152019408	0.0537658249708048	0.926965568467641	"FBgn0000326"	FALSE
0.1431382971985	0.0615164607114593	0.118918338114114	"FBgn0000330"	FALSE
0.190557700173312	0.0688612230027783	0.0718727788226358	"FBgn0000339"	FALSE
-0.0417131355924131	0.0713232745200855	0.717883374645048	"FBgn0000346"	FALSE
0.120633503961921	0.0757321994514757	0.281541491844017	"FBgn0000351"	FALSE
-0.0571058778469993	0.0386989144568172	0.320914117270757	"FBgn0000352"	FALSE
-0.233344866489834	0.287656500310551	0.607631039461729	"FBgn0000355"	FALSE
-0.362613047302461	0.37674677664215	0.534708944859099	"FBgn0000356"	FALSE
-0.739442785869311	0.343599561056334	0.145640581331312	"FBgn0000357"	FALSE
-0.0912432082652313	0.393434082006651	0.895053913131372	"FBgn0000358"	FALSE
0.0116235195991477	0.11970264600226	0.957843768333846	"FBgn0000359"	FALSE
-0.0332981404573242	0.116386425900396	0.869624688626294	"FBgn0000360"	FALSE
-0.00492519027541874	0.0496780210691984	0.957471427986599	"FBgn0000370"	FALSE
-0.0436692929719043	0.0446270966216613	0.527130398579316	"FBgn0000376"	FALSE
0.0806841788311384	0.0472535506217299	0.24692315651751	"FBgn0000377"	FALSE
-0.0962595979872756	0.0542637506030109	0.227157239378582	"FBgn0000382"	FALSE
0.019670281033826	0.0514277061211432	0.820349218451216	"FBgn0000384"	FALSE
0.1014401198466	0.0976424875945975	0.49933222964082	"FBgn0000394"	FALSE
-0.0826295515878929	0.0840996268859366	0.52545413491335	"FBgn0000395"	FALSE
0.0151710156697613	0.0371713262941465	0.808175704840924	"FBgn0000404"	FALSE
0.00443511507544818	0.0449998522872693	0.957524638719323	"FBgn0000405"	FALSE
0.171411861109958	0.0576630405447635	0.0547958507610312	"FBgn0000406"	FALSE
0.0713191344891469	0.158559280395549	0.78608604742905	"FBgn0000411"	FALSE
0.0629355696097266	0.0392572851035479	0.279246735690955	"FBgn0000412"	FALSE
-0.228459733830471	0.0865292223737621	0.082009698497246	"FBgn0000414"	FALSE
-0.186548124040598	0.0855623145590776	0.140060497041048	"FBgn0000416"	FALSE
-0.0530359147098576	0.0846104720263023	0.698390164248694	"FBgn0000422"	FALSE
0.13592213278416	0.068318533357607	0.175716849517952	"FBgn0000426"	FALSE
0.0719366209108742	0.111818713695114	0.689612435630144	"FBgn0000427"	FALSE
0.0855380674759572	0.0492067656189944	0.236466216198893	"FBgn0000447"	FALSE
-0.263789762809734	0.209166761060571	0.404225275130138	"FBgn0000451"	FALSE
0.1325613190698	0.0639583909754449	0.159513234422963	"FBgn0000454"	FALSE
0.210353783887897	0.107397034013666	0.182428766796894	"FBgn0000455"	FALSE
-0.247709229538582	0.196966390276815	0.405838246920763	"FBgn0000459"	FALSE
-0.148915601924063	0.0633373684767303	0.115199702984956	"FBgn0000463"	FALSE
-0.203068713074514	0.175920094986242	0.447058970862592	"FBgn0000464"	FALSE
-0.694488406580907	0.13210532647148	9.53011586201224e-05	"FBgn0000473"	TRUE
0.125493435603116	0.123976784494525	0.511921186947845	"FBgn0000477"	FALSE
-0.140055693983751	0.0657636707148302	0.149079789669861	"FBgn0000479"	FALSE
0.03437665193944	0.0629694964629999	0.736646724757736	"FBgn0000482"	FALSE
-0.113652916762312	0.0916806626671699	0.412165661460443	"FBgn0000489"	FALSE
-0.25946256122231	0.131357573499739	0.178723692363438	"FBgn0000490"	FALSE
-0.0879647190614162	0.139002273096844	0.695168988541583	"FBgn0000492"	FALSE
0.130584448463613	0.0565021688530548	0.120555214241257	"FBgn0000499"	FALSE
-0.105086328687926	0.129632692981281	0.607881620259261	"FBgn0000504"	FALSE
0.203357773576356	0.0942666655794904	0.1441135267915	"FBgn0000520"	FALSE
0.00611162760393797	0.0469088369957815	0.942665804902362	"FBgn0000524"	FALSE
-0.0309377748375473	0.115582403808037	0.877514499055754	"FBgn0000527"	FALSE
0.0192141112587431	0.0533178231288937	0.831980750270533	"FBgn0000533"	FALSE
-0.445065675693348	0.146142799702793	0.0508535589270456	"FBgn0000535"	FALSE
0.0273991139503605	0.0570259460967846	0.77156312348172	"FBgn0000536"	FALSE
-0.267655595401758	0.100297694753997	0.079260770846031	"FBgn0000541"	FALSE
-0.260906188761469	0.123474709449224	0.151704914706124	"FBgn0000542"	FALSE
0.0675930075458263	0.0460761415608845	0.324528528886682	"FBgn0000543"	FALSE
-0.0758278592000553	0.0533279251530672	0.34058799175563	"FBgn0000546"	FALSE
-0.16169987028942	0.0657214826979347	0.100974207229989	"FBgn0000547"	FALSE
-0.0744488019943146	0.0597807470878723	0.410425195355435	"FBgn0000557"	FALSE
-0.0505603663426051	0.0393425555088106	0.394635345203658	"FBgn0000559"	FALSE
-0.0215809580107861	0.0491849879701127	0.791707412283451	"FBgn0000562"	FALSE
0.165535560895836	0.0565286772326405	0.0596249244838073	"FBgn0000565"	FALSE
0.0658303269203214	0.0417753362141763	0.287228265990801	"FBgn0000566"	FALSE
-0.0876791414045851	0.0722852630081963	0.423662678948946	"FBgn0000567"	FALSE
-0.104076686790777	0.075178347392793	0.353243711609398	"FBgn0000568"	FALSE
-0.061187459874846	0.0388820248251698	0.287703322726237	"FBgn0000575"	FALSE
-0.180802813999609	0.0691392206733439	0.0848037810448832	"FBgn0000578"	FALSE
0.15045566447784	0.0648346685726209	0.119429109229689	"FBgn0000579"	FALSE
-0.0201095823776371	0.049335570434445	0.808320832436	"FBgn0000588"	FALSE
0.147699342896301	0.0966726499205839	0.302421079758241	"FBgn0000592"	FALSE
0.0539237824630595	0.0424627108330906	0.400566899699672	"FBgn0000611"	FALSE
-0.0421109796187228	0.0465722161430609	0.562463370857701	"FBgn0000615"	FALSE
0.150847683000153	0.0611375779533623	0.0999590273852221	"FBgn0000617"	FALSE
0.246542206634209	0.0914435935428597	0.077518032429551	"FBgn0000618"	FALSE
-0.0445714861284717	0.049721962534769	0.566524478569446	"FBgn0000629"	FALSE
-0.317899065967276	0.124633757315792	0.0900564360840929	"FBgn0000633"	FALSE
-0.229795053961166	0.0989273692701819	0.119260291999109	"FBgn0000635"	FALSE
-0.0831475831611306	0.0616322251422755	0.36759892140546	"FBgn0000636"	FALSE
0.380432436711346	0.363607120013167	0.496622549912926	"FBgn0000644"	FALSE
0.226696296305816	0.258009019280383	0.574746052605197	"FBgn0000658"	FALSE
-0.174435938527318	0.105660843084679	0.26416638202913	"FBgn0000659"	FALSE
-0.0348887899919705	0.0440077982303633	0.615844090050526	"FBgn0000662"	FALSE
-0.0353310639317327	0.039462313103222	0.566685204992245	"FBgn0000667"	FALSE
-0.0960220223947365	0.0447208414258534	0.146718479492191	"FBgn0000709"	FALSE
-0.0296349699602003	0.0394053351663884	0.634824918006932	"FBgn0000711"	FALSE
0.325510162163121	0.205831230014968	0.28549163965177	"FBgn0000715"	FALSE
-0.166317742251801	0.0656158680635876	0.0917305018681056	"FBgn0000719"	FALSE
-0.0559231767535393	0.0387497876391278	0.333451708883409	"FBgn0000721"	FALSE
-0.1265864118122	0.0547815283109397	0.120582656410969	"FBgn0000723"	FALSE
0.0801011703355209	0.0963621691238726	0.598499226174674	"FBgn0000808"	FALSE
-0.218130171778372	0.072848056054324	0.0530381603567533	"FBgn0000810"	FALSE
0.153596835272716	0.0527589119291421	0.0610677481561603	"FBgn0000826"	FALSE
0.15606063245467	0.0736399240186807	0.15072448662818	"FBgn0000927"	FALSE
-0.171616166029408	0.183346779481055	0.546870958974581	"FBgn0000928"	FALSE
-0.112736039904576	0.0876131074167315	0.393857984614929	"FBgn0000964"	FALSE
-0.0123948105281494	0.0399198744495387	0.858134907634348	"FBgn0000996"	FALSE
-0.154453904773755	0.0774502589453166	0.174908361661491	"FBgn0001078"	FALSE
-0.0659781195921333	0.0651268502940743	0.511568962687244	"FBgn0001079"	FALSE
-0.00167524573098125	0.156031660318219	0.995518155489609	"FBgn0001083"	FALSE
0.203580088147236	0.0877405831730281	0.119429109229689	"FBgn0001084"	FALSE
-0.0188649413632382	0.0874216189712237	0.903589461666841	"FBgn0001085"	FALSE
0.043886163459159	0.0505519910761848	0.579534774401623	"FBgn0001086"	FALSE
0.0183533192818394	0.0383898875566235	0.77195275295754	"FBgn0001087"	FALSE
0.194327737358321	0.128046018629611	0.305274235047915	"FBgn0001089"	FALSE
-0.205588703646062	0.107326840867746	0.191889046733423	"FBgn0001090"	FALSE
0.0412969472926634	0.0590982492782961	0.660646450452612	"FBgn0001091"	FALSE
0.106720900423433	0.0641352039878065	0.26015333772252	"FBgn0001092"	FALSE
-0.0919272741323707	0.0521474915854644	0.230126008326442	"FBgn0001098"	FALSE
0.107202481097684	0.0633887286829138	0.25196358809983	"FBgn0001104"	FALSE
0.0842852834413884	0.0608565210538562	0.353144517673936	"FBgn0001105"	FALSE
0.0452513725066781	0.0531888505423116	0.588891266984061	"FBgn0001108"	FALSE
0.0846296403565237	0.12832789598748	0.682044086157459	"FBgn0001112"	FALSE
-0.0580727665223451	0.103466190386074	0.728837997012529	"FBgn0001114"	FALSE
0.180984628345127	0.0750463689332766	0.107028795802633	"FBgn0001120"	FALSE
-0.107306544760729	0.0705683202107971	0.304322608195952	"FBgn0001122"	FALSE
-0.076708928482077	0.0924280153170485	0.599056121133316	"FBgn0001123"	FALSE
0.0904668430934465	0.0569313174807544	0.282871802810767	"FBgn0001124"	FALSE
0.205695524923495	0.07464540144473	0.0722596818707026	"FBgn0001125"	FALSE
0.102515499048459	0.0743858102458699	0.355989958106639	"FBgn0001128"	FALSE
0.0849727924836487	0.0676275371596214	0.406431561269964	"FBgn0001133"	FALSE
-0.200431061560956	0.249176872447799	0.610218246238222	"FBgn0001134"	FALSE
-0.113367526653857	0.0641554628224316	0.229191891608618	"FBgn0001137"	FALSE
0.0728402069970791	0.0587033357654431	0.411990743970043	"FBgn0001139"	FALSE
0.303766648247317	0.0920452634178364	0.0358416544653874	"FBgn0001142"	TRUE
-0.0511702930178964	0.0854376782198355	0.711893826251745	"FBgn0001145"	FALSE
-0.00147309141849285	0.0795538507638472	0.992372517881045	"FBgn0001149"	FALSE
-0.105243191448969	0.090448658758682	0.443776354244222	"FBgn0001168"	FALSE
-0.116563902561779	0.0626543336414648	0.205789483540275	"FBgn0001169"	FALSE
-0.104932506462505	0.0496989646708013	0.151749325473681	"FBgn0001179"	FALSE
-0.245967674995347	0.0905574204831394	0.0763082964319702	"FBgn0001180"	FALSE
-0.126754712730629	0.0685395986486036	0.208345475866166	"FBgn0001185"	FALSE
-0.0910357616411892	0.0482228623665436	0.199373730295798	"FBgn0001186"	FALSE
0.166961287382521	0.0732283803036018	0.124671217867737	"FBgn0001187"	FALSE
-0.104314552667788	0.0542344961893509	0.190006426468125	"FBgn0001189"	FALSE
0.0231066193301964	0.0354595164607971	0.68576273263362	"FBgn0001197"	FALSE
-0.00512984499374029	0.0437040766295578	0.948602509614361	"FBgn0001202"	FALSE
-0.189012455831223	0.0820036035410202	0.12153079966544	"FBgn0001206"	FALSE
-0.0110436825683781	0.0769829711700322	0.937124292929825	"FBgn0001208"	FALSE
-0.136112914380012	0.0645849652329827	0.15276433135657	"FBgn0001215"	FALSE
-0.089429733827473	0.0656466740820477	0.362606466134765	"FBgn0001216"	FALSE
-0.0365251786304578	0.0371708377622927	0.52545413491335	"FBgn0001218"	FALSE
0.0234191355883439	0.0440561092123193	0.744265158980987	"FBgn0001220"	FALSE
0.0283227810772854	0.0431018778702943	0.683377245137588	"FBgn0001222"	FALSE
0.659189926041191	0.325620849642428	0.169739268774236	"FBgn0001224"	FALSE
0.281548340711752	0.113503012344477	0.0981139055249321	"FBgn0001225"	FALSE
0.128213858952701	0.0591790489404929	0.142530922905544	"FBgn0001226"	FALSE
0.103921461414106	0.132007973530093	0.618458679050828	"FBgn0001230"	FALSE
-0.0358966145547131	0.0349546070224014	0.504965708143726	"FBgn0001233"	FALSE
-0.129209554427839	0.0624221426999846	0.159945756536913	"FBgn0001234"	FALSE
-0.28716993610145	0.136300753499943	0.15292415669168	"FBgn0001235"	FALSE
-0.167402349313657	0.0744723007176358	0.129472886568468	"FBgn0001247"	FALSE
0.0951427255846337	0.0450477984548372	0.151749325473681	"FBgn0001248"	FALSE
-0.160681064075028	0.0734676280216884	0.139238760774021	"FBgn0001250"	FALSE
0.0879697337203623	0.183790033168024	0.771805375349016	"FBgn0001255"	FALSE
-0.237323607801323	0.0998316395599084	0.111657543391785	"FBgn0001257"	FALSE
-0.080698925404416	0.0905419706279045	0.568358678310298	"FBgn0001258"	FALSE
0.00438917093753649	0.0727580156398578	0.9751080787039	"FBgn0001263"	FALSE
0.0980362948338055	0.0489872977583045	0.173757211910762	"FBgn0001280"	FALSE
0.95645058211264	0.131298166354334	7.35432711915003e-10	"FBgn0001285"	TRUE
0.0265579308248982	0.0469743546914396	0.726714795474036	"FBgn0001291"	FALSE
-0.0191452017349308	0.0746753720257605	0.883122267609797	"FBgn0001296"	FALSE
-0.112949569697978	0.0534282654721324	0.151472738480874	"FBgn0001297"	FALSE
-0.0521743384591776	0.0457436757158921	0.452672105397036	"FBgn0001301"	FALSE
-0.0138867181263155	0.0376972564094983	0.82888926306369	"FBgn0001308"	FALSE
-0.212278986238005	0.0822114963227975	0.0866582726143662	"FBgn0001316"	FALSE
0.0247212760186053	0.153044824328659	0.930318590959452	"FBgn0001320"	FALSE
-0.365326574018051	0.170295493589092	0.146793560996569	"FBgn0001323"	FALSE
-0.160858910076985	0.0611727112982765	0.0831714711313638	"FBgn0001324"	FALSE
-0.0260888688876483	0.0541950600740693	0.771561418657316	"FBgn0001330"	FALSE
-0.0532379999302771	0.0548019943838865	0.530342737352246	"FBgn0001341"	FALSE
-0.189891508914272	0.071022598903301	0.0790581866336948	"FBgn0001404"	FALSE
0.155705849459374	0.0585345334886279	0.0796628650985202	"FBgn0001491"	FALSE
-0.0124248172855103	0.0397838273492811	0.857273566124362	"FBgn0001565"	FALSE
-0.12963295514349	0.0743138401616077	0.235043863971691	"FBgn0001612"	FALSE
-0.135052606885425	0.0518475585457699	0.0855986406937725	"FBgn0001624"	FALSE
0.0733131655571765	0.0508058670267096	0.333451708883409	"FBgn0001941"	FALSE
0.100494771466616	0.0514043673917054	0.183279538485594	"FBgn0001942"	FALSE
0.164547266113682	0.0691798708465459	0.111495885320356	"FBgn0001961"	FALSE
-0.145899726913175	0.058020585999773	0.0942942083544348	"FBgn0001965"	FALSE
0.16167120772249	0.0699093511178301	0.120306296082699	"FBgn0001977"	FALSE
0.0939682361315536	0.0581012555866658	0.274725097893367	"FBgn0001978"	FALSE
0.00198655899430259	0.0594898207803558	0.98589540604299	"FBgn0001986"	FALSE
0.0897696609519283	0.0828489975829865	0.478320637768456	"FBgn0001987"	FALSE
0.0999066933487975	0.0692964741011652	0.333923269524405	"FBgn0001989"	FALSE
-0.0661553856364045	0.050811719722499	0.386700997978511	"FBgn0001990"	FALSE
-0.46381690219066	0.124961465778412	0.0180469310813739	"FBgn0001991"	TRUE
-0.120739988007706	0.0557131030497198	0.142377266639505	"FBgn0001994"	FALSE
0.160757705532334	0.0957779864588159	0.255997446479589	"FBgn0001995"	FALSE
0.14521561740125	0.0867791892212554	0.25747199407255	"FBgn0002021"	FALSE
0.0492049439523808	0.046467731905386	0.49004886945006	"FBgn0002022"	FALSE
0.088241461978505	0.194771335611605	0.784381260224274	"FBgn0002023"	FALSE
0.100043157022616	0.0580730906045364	0.241371630581287	"FBgn0002031"	FALSE
0.0942005561756969	0.0587273373096403	0.278989879387526	"FBgn0002036"	FALSE
-0.0338464597313331	0.0386003671946636	0.575720856556185	"FBgn0002044"	FALSE
0.0381409719332771	0.0475750571622174	0.611677703088304	"FBgn0002069"	FALSE
-0.159919668142218	0.0880905929729499	0.216551191096721	"FBgn0002121"	FALSE
0.121880324299969	0.0604155637019357	0.170932522238769	"FBgn0002174"	FALSE
-0.0268252244956601	0.0330483774676149	0.607631039461729	"FBgn0002183"	FALSE
0.115631528114663	0.079471865233059	0.329244474492424	"FBgn0002283"	FALSE
0.00631088985208516	0.0440991338893348	0.937187606302437	"FBgn0002284"	FALSE
-0.029935116568363	0.113038687202467	0.879201902813343	"FBgn0002306"	FALSE
0.206100434840395	0.0854023396339827	0.106912321547251	"FBgn0002354"	FALSE
0.0486750407734052	0.0488223448772255	0.519009312051019	"FBgn0002413"	FALSE
-0.321820106899472	0.118365095314253	0.0759713160275572	"FBgn0002431"	FALSE
-0.0892921664796151	0.0532157420401707	0.256041175590024	"FBgn0002441"	FALSE
-0.180629813286092	0.066665373499146	0.0767056839434888	"FBgn0002466"	FALSE
0.12900325343808	0.0586403159306772	0.137349772139379	"FBgn0002521"	FALSE
-0.00883517787526321	0.0541936705740086	0.929316415943328	"FBgn0002524"	FALSE
0.0912471633691882	0.0633183415659307	0.334164949809999	"FBgn0002525"	FALSE
-0.378508457629116	0.114362189549263	0.0355047341925264	"FBgn0002526"	TRUE
0.0274456898020485	0.0506521684318267	0.738632689498165	"FBgn0002542"	FALSE
-0.478549304198537	0.183410863677275	0.0851929126421098	"FBgn0002543"	FALSE
-0.0537038758901424	0.0575271977427636	0.54840210919985	"FBgn0002552"	FALSE
0.469381274663483	0.570757137771291	0.602308214440999	"FBgn0002563"	FALSE
-0.0598472847008269	0.0703274140363427	0.588886141905513	"FBgn0002566"	FALSE
-0.0246610608373817	0.0497694393688996	0.765106147284555	"FBgn0002567"	FALSE
0.25386485214241	0.0976608724285357	0.0856185316188396	"FBgn0002569"	FALSE
0.213137570488804	0.0928835978692175	0.122739876051271	"FBgn0002570"	FALSE
0.335357527588483	0.139695915217131	0.108827439079222	"FBgn0002571"	FALSE
0.017114068974691	0.172295384712055	0.957471427986599	"FBgn0002576"	FALSE
-0.00060759850036663	0.107064230587649	0.997331839691545	"FBgn0002578"	FALSE
0.219419053925111	0.0775310400009918	0.0671719079411066	"FBgn0002579"	FALSE
0.0844878553640322	0.0464616160389424	0.215785616866421	"FBgn0002590"	FALSE
0.11808179409291	0.0457952589606605	0.0870699384620137	"FBgn0002593"	FALSE
-0.0294717614053078	0.133134442206909	0.900901946907938	"FBgn0002609"	FALSE
0.11576149056579	0.0510684032192294	0.126287072485591	"FBgn0002622"	FALSE
0.0846602444636134	0.0399008988018823	0.150684012153677	"FBgn0002626"	FALSE
0.0239311107142269	0.0537347167236915	0.78827755906586	"FBgn0002638"	FALSE
0.109222113040294	0.0773637940211894	0.343527766402115	"FBgn0002641"	FALSE
-0.212609686692627	0.0484365704423671	0.00323732085069313	"FBgn0002643"	TRUE
-0.0809805222078825	0.0471253804459615	0.243120341421982	"FBgn0002645"	FALSE
-0.0471487667697315	0.0421597862810454	0.461891223734612	"FBgn0002673"	FALSE
0.0380271862856021	0.0455356779207485	0.596431935822729	"FBgn0002707"	FALSE
-0.0301024767269729	0.0460659488794641	0.684909418619716	"FBgn0002715"	FALSE
-0.0852372058119478	0.178567169319889	0.772131646110409	"FBgn0002716"	FALSE
0.153062976279476	0.053868488118212	0.0664056937690215	"FBgn0002719"	FALSE
